utc_time;AUT;BEL;BGR;BIH;CHE;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;NOR;POL;PRT;ROU;SRB;SVK;SVN;SWE
2015-08-26T22:00:00Z;5381.821913;1415.634575;1328.322867;700.687027;3751.127778;136.972563;4464.166486;21891.866654;978.444643;7104.391418;386.419009;1794.445000;8510.900505;29573.602376;1022.753845;1329.997211;2261.938256;3316.494025;9010.397001;853.890182;79.904703;804.394361;34.250035;1837.890303;2453.525522;7088.263484;1151.222698;2352.570126;669.692826;2797.754667;1067.372036;2690.462432
2015-08-26T23:00:00Z;5594.798753;1415.634575;1420.375657;746.716175;4030.617016;136.972563;4991.000038;22472.039556;974.020116;7366.198244;407.376027;1966.138443;9242.275841;30862.187039;1041.536782;1426.397948;2585.274377;3490.477573;9062.031823;770.692812;79.904703;839.750704;34.250035;1837.890303;2444.091364;7683.155875;1233.015464;2536.118376;709.007112;2791.964350;1109.932370;2842.263696
2015-08-27T00:00:00Z;5873.703684;1415.634575;1507.009121;773.277909;4334.214676;136.972563;5285.502788;22936.371166;970.357190;7614.852161;426.507246;2140.456163;10070.207317;30849.357969;1068.474158;1493.090232;2810.204686;3659.153499;9244.266395;742.357168;79.904703;861.390315;34.250035;1837.890303;2460.076409;8168.418651;1370.566791;2722.761053;742.196289;2779.919207;1118.515519;2884.012849
2015-08-27T01:00:00Z;5518.567424;1516.791087;1691.792694;847.890719;3837.678559;136.972563;4987.305040;21111.243548;972.885731;7734.948567;475.848777;2440.968992;9586.299435;31132.801550;1118.640689;1576.361134;3013.134583;3889.089518;9761.622943;806.007825;88.110306;940.078843;34.250035;1845.957145;2528.704839;8724.338340;1608.477982;3003.284951;976.215894;2654.639177;1083.203440;2885.644792
2015-08-27T02:00:00Z;5815.551129;1713.710754;1711.745067;888.464958;4181.921697;136.972563;5193.265305;22521.931354;976.914595;7932.374235;480.380142;2557.550756;10840.906435;31823.460413;1157.259096;1693.903180;3292.312178;3983.441268;10149.134194;831.650222;129.826135;928.647771;34.250035;2010.399817;2619.148411;9231.334269;1752.256327;3056.654590;1211.527655;2689.691994;1122.348864;2786.041749
2015-08-27T03:00:00Z;6107.647772;1984.919142;1696.240425;914.526835;4275.195776;136.972563;5393.815698;23929.558785;987.262025;8192.248501;488.434046;2621.884027;11994.917021;32651.394474;1218.814137;1783.748989;3699.519281;4038.882976;10391.045996;858.305209;187.715802;903.877592;34.250035;2503.519620;2678.298596;9790.696665;1876.781430;3111.725655;1321.027848;2639.503448;1155.245828;2635.001025
2015-08-27T04:00:00Z;6480.792634;2258.599741;1592.594360;941.025665;4394.896808;136.972563;5757.573249;25942.817123;995.382274;8448.810481;428.860403;2429.163830;13408.656302;33602.258682;1257.350059;1841.471364;3968.661185;4062.192804;10634.212376;783.423002;177.940949;806.017873;34.250035;3158.205113;2704.552863;10283.989021;1832.786112;2628.559833;1343.626841;2609.696817;1200.750543;2425.025492
2015-08-27T05:00:00Z;4889.213633;2576.878182;662.062287;494.171604;4343.704872;136.972563;4393.310953;25410.792131;1020.748567;8808.526214;269.709293;1977.872260;16001.224005;34447.005404;962.748679;878.123306;1189.303788;4087.176740;9262.790787;492.896234;185.929450;546.837116;34.250035;3856.159004;2668.097828;6553.388529;1619.426091;1159.296925;537.315382;1482.567479;852.135105;2160.586121
2015-08-27T06:00:00Z;1869.152136;2703.364638;459.873927;263.790533;2612.870653;136.972563;1896.764493;17303.906947;1060.365206;8601.953408;113.327770;1566.952599;13420.314427;33643.846985;914.073228;357.853780;764.830003;4043.617324;7154.371474;245.917654;204.463761;239.641136;34.250035;3500.707510;2503.529867;2689.247940;1545.698740;1064.621003;516.751392;508.123901;358.946079;1867.239129
2015-08-27T07:00:00Z;1422.462658;2881.650331;440.436663;263.558407;1425.136525;136.972563;1324.338663;14351.274550;1009.779260;6820.553776;102.958097;1274.259817;14781.549473;30045.879590;913.246189;353.905554;764.830003;3447.418756;6848.342503;240.517599;180.110953;209.553918;34.250035;3232.887662;2259.788153;2659.587348;1100.955936;1051.711071;516.751392;447.606496;271.651056;1743.675189
2015-08-27T08:00:00Z;1157.469689;3143.178643;433.871448;263.558407;1154.241355;136.972563;1278.579447;14318.330435;1006.344697;6634.820650;102.738299;1023.593064;14602.830652;27283.273057;913.246189;353.905554;764.830003;2920.199020;6635.669208;239.751102;192.159665;205.506186;34.250035;2856.544370;1881.102493;2659.587348;1040.374468;1050.188622;516.751392;445.273134;239.730243;1630.530386
2015-08-27T09:00:00Z;1140.109307;3256.616943;433.871448;263.558407;1032.870136;136.972563;1278.579447;14390.404564;970.903678;6607.783505;102.738299;922.897698;14369.421654;24396.336748;913.246189;353.905554;764.830003;2473.384223;6585.481485;239.751102;190.905012;205.506186;34.250035;2573.186851;1566.360891;2659.587348;1035.449435;1050.188622;516.751392;445.273134;239.730243;1583.321570
2015-08-27T10:00:00Z;1131.187023;3655.480288;433.871448;263.558407;1003.090346;136.972563;1278.579447;14416.547150;975.759607;6580.111821;102.738299;868.732439;13759.108649;18616.716350;913.246189;353.905554;764.830003;2178.750502;6560.829476;239.751102;194.747809;205.506186;34.250035;2691.989976;1452.678134;2659.587348;1031.256041;1050.188622;516.751392;445.273134;239.730243;1552.106115
2015-08-27T11:00:00Z;1130.100787;4071.360896;433.871448;263.558407;995.491512;136.972563;1278.579447;14534.638276;975.193922;6569.480771;102.738299;870.302096;13193.526739;14078.958382;913.246189;353.905554;764.830003;2046.022148;6555.509814;239.751102;204.589058;205.506186;34.250035;3120.455029;1468.809895;2659.587348;1028.839008;1050.188622;516.751392;445.273134;239.730243;1528.625272
2015-08-27T12:00:00Z;1130.100787;4450.133348;433.871448;263.558407;992.670070;136.972563;1278.579447;15201.620037;980.279093;6565.744950;102.738299;850.573494;12530.333855;12566.531721;913.246189;353.905554;764.830003;2069.420700;6554.142299;239.751102;223.323829;205.506186;34.250035;3652.923628;1501.100826;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1490.938746
2015-08-27T13:00:00Z;1130.100787;5428.944055;433.871448;263.558407;993.837880;136.972563;1278.579447;17028.643065;970.357190;6564.738318;102.738299;755.233206;14594.386091;11670.933015;913.246189;353.905554;764.830003;2067.218728;6555.389252;239.751102;330.646092;205.506186;34.250035;4721.868112;1486.931265;2659.587348;1027.403844;1050.234743;516.751392;445.273134;239.730243;1470.455044
2015-08-27T14:00:00Z;1130.157385;5185.634246;433.871448;263.558407;995.026581;136.972563;1278.579447;18535.269911;970.357190;6564.609098;102.738299;752.793016;13770.221110;11250.579448;913.246189;353.905554;764.830003;1965.648256;6556.197643;239.751102;405.025880;205.506186;34.250035;5419.249966;1476.199157;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1501.303178
2015-08-27T15:00:00Z;1131.378215;5155.773444;433.871448;263.558407;1005.452325;136.972563;1278.579447;19799.459411;970.386810;6564.609098;102.738299;781.859348;13431.585317;11111.786768;913.246189;353.905554;764.830003;1932.843042;6561.049395;239.751102;427.261711;205.506186;34.250035;4817.459975;1628.056780;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1585.230016
2015-08-27T16:00:00Z;1136.886593;5092.081926;438.353625;263.558407;1031.571537;136.972563;1278.579447;21000.062701;991.305747;6564.609098;102.738299;820.159307;14052.331249;11765.689894;913.246189;353.905554;764.830003;1961.385573;6584.665014;239.751102;403.971164;205.506186;34.250035;4510.536439;1876.609109;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1674.816023
2015-08-27T17:00:00Z;1159.617820;5086.051547;602.312678;263.558407;1113.259634;136.972563;1278.579447;22506.756022;1209.891392;6564.610424;102.738430;1142.222667;14688.404704;13814.521148;914.636610;353.905554;764.830003;2071.556909;6648.502011;239.751102;409.947889;205.506186;34.250035;4651.670831;2209.303082;2659.587348;1027.403844;1205.200982;516.878763;446.890102;239.730243;1827.220222
2015-08-27T18:00:00Z;1868.798683;5960.939997;920.693356;396.204064;1969.701035;136.972563;1278.579447;24479.251271;1583.047705;6565.862670;103.360650;1507.220220;16039.635649;19993.245988;945.254314;383.694770;764.830003;2264.181443;7347.235832;239.751102;420.447508;205.506186;34.250035;5683.188613;2737.947458;2661.611587;1027.403844;1527.347060;527.382351;605.098537;316.624466;2131.302216
2015-08-27T19:00:00Z;2295.973462;7065.549719;1115.150166;560.789977;1975.472122;136.972563;1339.540718;28549.382826;1888.646814;6627.492801;102.739570;1634.292715;18242.928947;28439.880356;979.401511;594.179985;828.008539;2460.478533;8399.138208;239.751102;391.635316;206.436664;34.250035;7410.339352;3223.143443;2762.936116;1027.403844;1641.886593;541.083912;986.904560;476.371334;2499.330534
2015-08-27T20:00:00Z;2537.026630;7288.740325;1192.690766;629.638000;1860.471518;136.972563;1556.074023;29823.438338;2037.699131;6712.327472;102.738335;1693.076603;18640.919159;33015.768019;1023.912943;629.026627;910.933179;2657.979235;8965.349935;239.751102;407.947978;207.694651;34.250035;7772.051471;3430.799528;2892.828816;1056.465794;1765.840055;549.395096;1163.296964;531.502367;2690.714786
2015-08-27T21:00:00Z;3006.830227;7154.606670;1239.482671;656.699174;1955.676117;136.972563;1804.418849;30741.887595;2154.963656;6804.552904;102.738299;1751.278849;19252.073505;36335.870900;1069.982004;634.684622;995.463146;2718.717979;9014.422729;239.751102;432.283938;208.613528;34.250035;7970.995813;3607.977217;3122.397553;1087.814474;1850.568849;562.931789;1235.143626;603.979086;2933.160669
2015-08-27T22:00:00Z;3244.047932;7553.184276;1332.787246;658.453125;2043.640820;136.972563;1941.310831;31409.723138;2254.483001;6893.467351;102.807494;1782.805337;20158.247198;38102.801597;1112.520241;729.015404;1109.169331;2744.307608;9156.948832;239.751102;457.996892;209.399663;34.250035;8116.279295;3795.463580;3351.910310;1103.106738;1940.009134;575.628294;1349.580672;659.016872;3171.319218
2015-08-27T23:00:00Z;3620.043975;8098.905426;1426.112101;622.930868;2155.939778;136.972563;2111.392003;32378.317358;2375.553805;6979.805930;104.298059;1835.450316;21258.275852;39413.894836;1144.881955;817.051024;1282.949064;2794.654202;9397.195156;240.233593;481.334536;211.986828;34.250035;8345.922134;3986.262916;3540.046553;1154.793126;2019.617285;582.427015;1423.324543;691.785135;3407.694253
2015-08-28T00:00:00Z;4023.434850;8739.348630;1519.179949;567.547627;2323.974107;136.972563;2389.804796;33563.558799;2435.063022;7116.332134;142.362899;1869.170943;22223.370556;40138.771020;1173.452712;912.265478;1456.148803;2840.279450;9680.362422;241.430022;501.167758;216.764979;34.250035;8761.932428;4167.447414;3720.789342;1224.372175;2110.688602;587.496766;1418.976865;733.052507;3594.345096
2015-08-28T01:00:00Z;3738.764877;9806.904981;1712.897709;612.214186;2116.019532;136.972563;1847.258296;34884.599018;2672.831931;7470.018118;173.799245;1861.803789;23672.130256;39465.597027;1267.903072;884.647519;1179.204467;2873.988281;10098.548117;240.615549;551.684685;211.260532;34.250035;8920.287085;4435.518482;3255.750760;1388.843085;2318.678162;598.523846;885.264613;649.148390;3233.685184
2015-08-28T02:00:00Z;4139.484323;10700.808629;1810.817559;642.346023;2313.154337;136.972563;2104.480568;36894.840288;2727.328669;8046.587667;162.205508;1856.011544;24502.899445;39804.149705;1301.162782;1043.268674;1188.724048;2950.846159;10578.907408;243.582709;608.089045;216.271928;34.250035;9224.134231;4554.011443;3358.310200;1527.573572;2426.781296;617.903167;982.060574;686.952942;3407.969379
2015-08-28T03:00:00Z;4504.634715;11331.146844;1869.301215;686.870646;2408.825520;136.972563;2327.479779;39644.163797;2778.953674;8536.278808;148.474816;1862.862820;25197.756913;40552.538815;1327.997938;1147.872993;1227.243986;3086.975831;10550.614263;247.661748;619.883646;222.055436;34.250035;9448.481113;4690.838567;3631.317799;1644.564355;2516.813496;643.960019;1204.733277;732.561730;3659.287570
2015-08-28T04:00:00Z;4807.533274;11753.759902;1733.103294;718.771442;2500.137255;136.972563;2367.177090;40082.043426;2895.866382;8808.116629;137.832334;1793.488340;27013.258176;41146.085842;1355.036551;1276.246072;1418.843968;3207.814184;10857.183659;252.253652;579.798779;218.463184;34.250035;9475.977766;4780.415197;3709.990942;1752.333679;2165.924302;664.004392;1369.828718;774.013375;3919.344424
2015-08-28T05:00:00Z;3265.947919;12338.922993;656.600422;428.935332;2739.487903;136.972563;1866.105573;40281.262460;2898.729416;8957.564229;130.278432;1713.008798;30816.967788;42043.776730;988.589501;759.909431;781.788435;3371.949536;9705.687728;249.653581;595.598646;212.646619;34.250035;9627.044919;4659.971399;2936.638973;1824.842367;1106.629722;531.537718;738.791213;653.023330;3858.895958
2015-08-28T06:00:00Z;1616.377138;10305.277112;449.456061;263.558407;1834.670912;136.972563;1280.488416;34439.154447;2359.955439;8180.120998;120.375603;1627.767717;25104.305958;40107.381713;913.635949;355.022753;764.830003;3439.642757;7237.090674;247.946475;535.452735;213.934915;34.250035;8695.748236;4173.928248;2917.895440;1875.702716;1053.373770;516.751392;445.744931;341.515701;3325.447848
2015-08-28T07:00:00Z;1223.165093;7784.861716;434.605002;263.558407;1251.799015;136.972563;1278.579447;31386.478089;1504.203613;6765.233428;171.599311;1652.020179;18451.216097;32882.349961;913.246189;353.905554;764.830003;3181.743509;6886.768777;260.937382;506.436704;254.760562;34.250035;7223.938751;3557.356968;3043.040158;1037.459847;1050.188622;516.751392;445.273134;239.828783;2748.170408
2015-08-28T08:00:00Z;1136.143118;4667.511675;433.871448;263.558407;1024.960434;136.972563;1278.579447;26691.704616;1010.582681;6575.257045;172.076818;1625.312999;11810.307615;24796.277568;913.246189;353.905554;764.830003;2650.283984;6579.730261;264.071607;423.491488;232.785530;34.250035;5480.331773;2979.106623;2834.488927;1028.353146;1050.188622;516.751392;445.273134;239.730243;2115.197362
2015-08-28T09:00:00Z;1130.100787;1832.016672;433.871448;263.558407;989.362121;136.972563;1278.579447;20910.376075;990.944590;6564.675006;180.432955;1604.473519;6272.698433;17900.866204;913.246189;353.905554;764.830003;2222.343358;6554.936025;260.191658;307.727855;231.138826;34.250035;3857.703407;2445.849953;2795.655810;1027.403844;1050.188622;516.751392;445.273134;239.730243;1765.761689
2015-08-28T10:00:00Z;1130.100787;1420.909342;433.871448;263.558407;986.803187;136.972563;1278.579447;15988.677055;974.177934;6564.609098;194.280296;1529.684524;5489.785021;14291.417939;913.246189;353.905554;764.830003;2001.789692;6552.413259;256.753218;150.779287;217.447945;34.250035;2258.699689;2032.637421;2702.789030;1027.403844;1050.188622;516.751392;445.273134;239.730243;1695.940494
2015-08-28T11:00:00Z;1130.100787;1415.634575;433.871448;263.558407;986.803187;136.972563;1278.579447;14659.084181;970.357190;6564.609098;204.317718;1453.686727;5337.596593;12746.728681;913.246189;353.905554;764.830003;1935.932521;6552.413259;250.358499;79.904703;209.745938;34.250035;1837.890303;1783.543164;2660.715019;1027.403844;1050.188622;516.751392;445.273134;239.730243;1707.919440
2015-08-28T12:00:00Z;1130.100787;1415.634575;433.871448;263.558407;987.905695;136.972563;1278.579447;14326.366143;970.357190;6564.609098;215.629771;1366.044552;5296.924951;12065.507675;913.246189;353.905554;764.830003;1889.963409;6552.413259;253.761883;79.904703;206.831338;34.250035;1837.890303;1668.519456;2660.027064;1027.403844;1050.188622;516.751392;445.273134;239.730243;1701.798659
2015-08-28T13:00:00Z;1130.100787;1415.634575;433.871448;263.558407;990.835562;136.972563;1278.579447;14324.465820;970.357190;6564.609098;179.738042;1412.293676;5280.798865;11656.723448;913.246189;353.905554;764.830003;1870.080263;6552.413259;250.644724;79.904703;207.169839;34.250035;1838.166180;1682.460934;2661.917317;1027.403844;1050.188622;516.751392;445.273134;239.730243;1718.649104
2015-08-28T14:00:00Z;1130.100787;1415.634575;433.871448;263.558407;997.356269;136.972563;1278.579447;14191.597949;970.357190;6564.609098;165.607214;1372.821143;5256.722128;11230.989997;913.246189;353.905554;764.830003;1559.124564;6552.413259;258.412008;79.904703;212.461447;34.250035;1837.890303;1742.705450;2664.344845;1027.403844;1050.188622;516.751392;445.273134;239.730243;1744.597219
2015-08-28T15:00:00Z;1133.440154;1415.634575;433.871448;263.558407;1017.135384;136.972563;1278.579447;14186.372077;970.950764;6564.609098;117.772371;1427.735435;5245.508441;11490.908516;913.246189;353.905554;764.830003;1613.864420;6552.413259;258.622766;79.904703;215.634534;34.250035;1837.890303;1794.948740;2664.264926;1027.403844;1050.188622;516.751392;445.273134;239.730243;1777.826112
2015-08-28T16:00:00Z;1139.355598;1415.634575;433.871448;263.558407;1008.632617;136.972563;1278.579447;14188.936699;979.882418;6564.609098;113.515478;1601.392324;5246.124875;11614.074242;913.246189;353.905554;764.830003;1724.644936;6554.836257;263.454790;79.904703;220.790045;34.250035;1837.890303;1939.355859;2660.930995;1027.403844;1050.188622;516.751392;445.273134;239.730243;1875.566372
2015-08-28T17:00:00Z;1151.516432;1415.634575;629.853265;263.558407;1025.166390;136.972563;1278.579447;14198.268089;1045.527062;6564.609098;185.567079;2030.830934;5249.949050;12745.905480;914.971578;353.905554;764.830003;1838.405259;6571.867490;351.129687;79.904703;369.880189;34.250035;1837.890303;2325.946456;2758.308322;1027.403844;1147.034435;517.120392;445.273134;239.730243;2210.802842
2015-08-28T18:00:00Z;1834.543262;3504.482114;849.462384;365.523682;1797.245625;136.972563;1288.362030;22282.546438;1445.824152;6564.779399;255.529609;2530.777473;6206.282549;17475.385534;986.455038;393.709567;764.830003;2027.354152;7079.534839;532.636085;143.099208;504.375182;34.250035;2796.335346;2978.595163;3883.667718;1027.403844;1380.803910;527.613166;492.462965;288.397631;3102.150366
2015-08-28T19:00:00Z;2476.250904;9171.765613;939.267293;400.676412;3578.202432;136.972563;1433.111386;34321.156258;1746.919026;6601.243737;272.530982;2647.564673;18869.803805;24225.180379;1051.513533;428.955788;773.035140;2082.136175;7856.524042;618.941045;450.496310;575.321414;34.250035;6217.710464;3531.276685;4650.700524;1027.403844;1556.047631;533.416192;604.859439;427.653694;3576.156897
2015-08-28T20:00:00Z;2409.118568;10372.047551;1006.537075;442.391773;3901.959045;136.972563;1423.699920;40590.714075;1893.738414;7092.308640;280.456786;2877.504198;22111.221645;27574.891258;1104.588647;450.977340;800.393715;2310.249598;8285.524977;698.896214;700.597529;633.946050;34.250035;8535.615724;3836.827816;5137.616121;1106.487741;1669.620639;553.182446;684.658057;505.866621;3854.337839
2015-08-28T21:00:00Z;2258.123207;11553.909548;1029.783480;527.227614;3896.198335;136.972563;1403.604600;46523.487400;2060.369074;7481.517528;297.522168;3079.988947;23213.652033;28573.396005;1147.852354;482.947027;836.066246;2461.722730;8328.251734;768.167081;803.343722;679.265188;34.250035;9420.407288;4116.644948;5563.360359;1182.195117;1758.528863;579.461771;783.983692;561.422170;4098.472198
2015-08-28T22:00:00Z;2169.523939;12572.080448;1040.232227;593.550001;3568.174732;136.972563;1525.522617;50993.942969;2204.091371;7565.909293;318.773239;3225.015735;21515.469959;30457.497471;1181.256252;518.102225;967.529469;2560.274578;8386.810490;830.009029;842.789773;714.219087;34.250035;10127.084830;4309.719956;6337.787318;1217.230230;1840.593969;598.693942;984.820387;588.484666;4289.192124
2015-08-28T23:00:00Z;2245.631274;13504.421477;1067.641059;644.735768;3260.621859;136.972563;1735.206548;56385.532997;2355.502612;7428.717875;336.952461;3373.445563;23151.604943;32349.475058;1206.326525;560.442678;1121.840006;2710.171745;8454.819332;881.661820;837.267142;740.816732;34.250035;10607.472461;4498.068841;7124.867738;1200.871018;1914.667691;617.464599;1101.489323;579.748678;4480.967542
2015-08-29T00:00:00Z;2399.499535;14321.084892;1121.829671;686.659834;3192.598426;136.972563;1791.120026;59291.108913;2483.766708;7375.437099;348.258784;3485.176198;24421.054513;32547.116433;1227.066784;607.508825;1282.243836;2779.379532;8510.851729;918.803458;839.941379;761.328313;34.250035;10831.823716;4654.319176;7719.929378;1229.827077;1986.230323;639.833669;1165.630501;584.035273;4668.377878
2015-08-29T01:00:00Z;2511.472674;14069.140711;1263.601040;723.082207;3168.469474;136.972563;1835.048073;62321.381545;2355.979973;7394.304404;409.190421;3428.343722;24115.150903;32513.400141;1302.357342;621.560885;1485.333613;2840.472182;8566.943482;930.358810;959.978533;790.253409;34.250035;11195.011269;4758.230622;8529.956360;1477.452961;2082.128472;669.675180;1005.585053;580.602547;4800.962517
2015-08-29T02:00:00Z;2677.460087;15350.969552;1374.269698;762.241066;3344.735459;136.972563;1761.139081;65763.043538;2486.591586;7339.911795;399.629921;3491.126140;24518.463985;32766.423722;1304.579337;748.993555;1689.361569;2890.461149;8836.236532;928.535572;979.970023;783.984456;34.250035;11951.046392;4713.103447;9596.931358;1522.075223;2127.027326;700.306128;904.671445;621.900955;4981.723458
2015-08-29T03:00:00Z;2765.945401;16046.651865;1464.845833;805.882272;3339.538746;136.972563;1970.114810;68528.008748;2622.095514;7404.338984;395.435476;3560.651269;25095.979550;33515.179387;1291.393546;835.852288;1836.453469;2915.543056;9013.242301;936.310623;969.429751;810.061872;34.250035;12132.031968;4760.681949;10575.916341;1647.799301;2045.710260;734.163790;878.903233;643.184893;5135.735511
2015-08-29T04:00:00Z;2856.222863;16329.100648;1338.720796;857.256873;3574.404096;136.972563;2140.050402;70211.166595;2728.489380;7630.762308;368.028696;3433.758429;24659.481040;34518.946867;1302.276256;951.655397;1992.258744;2934.371538;9034.751297;915.804015;709.893330;775.631174;34.250035;12710.506455;4956.170360;11298.682756;1743.330239;1874.355755;764.559835;964.254154;673.110782;5198.777139
2015-08-29T05:00:00Z;1919.602099;16546.002947;578.787338;405.867222;3572.115469;136.972563;1729.236761;62461.571551;2657.555922;7812.042518;269.621516;2921.017766;24439.054003;36254.948844;985.372788;399.191146;764.830003;2986.183177;8026.616215;776.871370;582.847280;596.012722;34.250035;13109.537345;4845.548545;8055.917889;1834.157307;1082.552744;527.698991;474.027132;416.552049;4790.312544
2015-08-29T06:00:00Z;1258.764499;9544.399035;443.147261;263.558407;1627.606874;136.972563;1396.285707;34314.886171;2046.351381;7490.976649;185.115011;2294.225440;15485.483499;35010.999179;913.246189;353.905554;764.830003;2997.510185;6854.582647;563.007911;359.125280;324.476270;34.250035;9556.157520;4158.827946;4646.235254;1917.114922;1050.269591;516.751392;445.273134;239.730243;3827.672157
2015-08-29T07:00:00Z;1156.316671;4404.171875;434.232732;263.558407;1331.056342;136.972563;1298.498855;22763.865609;1201.903660;6720.297210;106.763311;1753.271715;9859.030279;25854.565857;913.246189;353.905554;764.830003;2566.486007;6662.939448;353.424066;368.698219;264.122495;34.250035;5439.332497;3401.793259;2768.574602;1054.376853;1050.188622;516.751392;445.273134;239.730243;2712.404706
2015-08-29T08:00:00Z;1130.327302;1495.625098;433.871448;263.558407;1044.256042;136.972563;1278.579447;14377.371034;971.533465;6640.664757;104.294699;1282.284930;5898.540558;18403.907845;913.246189;353.905554;764.830003;2094.086317;6571.356928;286.877413;265.358239;233.974065;34.250035;1932.175934;2734.518730;2660.479561;1027.403844;1050.188622;516.751392;445.273134;239.730243;1947.269470
2015-08-29T09:00:00Z;1130.100787;1437.917684;433.871448;263.558407;991.651548;136.972563;1278.579447;14220.708781;970.612206;6587.188245;102.977975;1025.490933;5495.576834;14384.008539;913.246189;353.905554;764.830003;1733.802641;6552.433807;248.005251;172.828861;214.177568;34.250035;1837.890303;2258.004457;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1562.734632
2015-08-29T10:00:00Z;1130.100787;1415.634575;433.871448;263.558407;988.561133;136.972563;1278.579447;14177.742140;970.357190;6564.609098;102.757235;881.465828;5412.907734;12120.890123;913.246189;353.905554;764.830003;1503.266638;6552.413259;239.751102;79.904703;205.506186;34.250035;1837.890303;1907.654743;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1410.585465
2015-08-29T11:00:00Z;1130.100787;1415.634575;433.871448;263.558407;987.962126;136.972563;1278.579447;14177.742140;970.357190;6564.609098;102.738299;803.051319;5372.502767;11691.483952;913.246189;353.905554;764.830003;1412.488130;6552.413259;239.751102;79.904703;205.506186;34.250035;1837.890303;1715.892013;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1365.356644
2015-08-29T12:00:00Z;1130.100787;1415.634575;433.871448;263.558407;988.643527;136.972563;1278.579447;14177.742140;970.357190;6564.609098;102.738299;747.966373;5358.601635;11690.224254;913.246189;353.905554;764.830003;1331.266833;6552.413259;239.751102;79.904703;205.506186;34.250035;1837.890303;1641.458411;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1352.943279
2015-08-29T13:00:00Z;1130.100787;1415.634575;433.871448;263.558407;989.416197;136.972563;1278.579447;14177.742140;970.745754;6564.609098;104.743964;711.167615;5323.395452;11248.058127;913.246189;353.905554;764.830003;1282.034708;6552.413259;239.751102;79.904703;205.506186;34.250035;1837.890303;1643.514268;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1384.155155
2015-08-29T14:00:00Z;1130.100787;1415.634575;433.871448;263.558407;989.802598;136.972563;1278.579447;14177.742140;970.637055;6564.609098;105.525667;706.729293;5348.771783;11623.784400;913.246189;353.905554;764.830003;1225.143202;6552.413259;239.751102;79.904703;205.506186;34.250035;1837.890303;1676.449798;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1388.362702
2015-08-29T15:00:00Z;1130.100787;1415.634575;433.871448;263.558407;991.531124;136.972563;1278.579447;14177.742140;970.449655;6564.609098;104.852864;738.644648;5358.942389;10978.765241;913.246189;353.905554;764.830003;1252.617431;6552.413259;239.751102;79.904703;205.506186;34.250035;1837.890303;1746.940385;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1407.418768
2015-08-29T16:00:00Z;1130.100787;1415.634575;433.871448;263.558407;993.884417;136.972563;1278.579447;14177.742140;970.357190;6564.609098;108.271371;957.011864;5358.518145;11472.391717;913.246189;353.905554;764.830003;1336.707653;6553.554235;239.751102;79.904703;206.317107;34.250035;1837.890303;1928.125139;2659.587348;1027.403844;1050.188622;516.751392;445.273134;239.730243;1480.331772
2015-08-29T17:00:00Z;1134.584640;1415.634575;570.434478;263.558407;1007.713665;136.972563;1278.579447;14177.742140;970.357190;6564.609098;154.822579;1722.837094;5361.335914;14004.834507;914.614035;353.905554;764.830003;1479.990432;6569.187239;308.921575;79.904703;259.857631;34.250035;1837.890303;2347.900154;2722.215207;1027.403844;1105.732632;516.751392;445.273134;239.730243;1832.464736
2015-08-29T18:00:00Z;1674.528540;1415.634575;722.332268;282.647671;1592.062460;136.972563;1278.859017;16324.771550;1187.792225;6564.609098;239.560385;2506.297499;5433.667043;17688.232705;965.687692;364.186490;764.830003;1722.482976;7257.984697;555.514417;79.904703;430.682477;34.250035;1837.890303;2964.021145;6693.012822;1027.403844;1228.593391;528.790002;458.537433;325.360100;2871.976879
2015-08-29T19:00:00Z;1804.220844;1440.732720;733.962167;384.739073;2225.498936;136.972563;1293.503224;19722.964729;1411.981217;6700.152118;260.140028;2729.243183;6001.783843;22970.779041;979.974643;565.640334;764.830003;2244.927614;7905.674315;678.714584;92.284659;515.087457;34.250035;2330.759347;3401.440558;7870.362786;1032.253582;1282.413852;534.674684;634.753704;448.187270;3368.970767
2015-08-29T20:00:00Z;1937.156703;1510.170676;828.737159;450.724873;2241.356828;136.972563;1335.810529;20679.068364;1596.450415;6892.950361;280.472009;3048.732152;6535.387590;26354.739170;996.379796;675.971639;764.830003;3029.484252;7965.743427;841.077372;86.973620;624.570756;34.250035;3189.924781;3577.318976;8353.573579;1087.700575;1317.445775;568.173581;799.185820;556.108569;3570.554248
