Year,Month,Day,Inflow [GWh]
2004,3,15,13.6406
2004,3,16,14.7866
2004,3,17,15.7498
2004,3,18,16.1239
2004,3,19,15.9878
2004,3,20,15.6115
2004,3,21,15.1724
2004,3,22,14.7601
2004,3,23,14.6756
2004,3,24,15.4519
2004,3,25,17.1490
2004,3,26,18.7330
2004,3,27,19.6458
2004,3,28,19.9435
2004,3,29,19.8755
2004,3,30,19.5232
2004,3,31,18.9949
2004,4,1,18.3518
2004,4,2,17.6935
2004,4,3,17.0205
2004,4,4,16.3029
2004,4,5,15.6163
2004,4,6,15.0536
2004,4,7,14.7265
2004,4,8,14.8361
2004,4,9,15.0459
2004,4,10,15.3474
2004,4,11,15.8023
2004,4,12,16.0210
2004,4,13,16.1221
2004,4,14,16.1811
2004,4,15,16.1297
2004,4,16,16.0102
2004,4,17,15.8304
2004,4,18,15.6474
2004,4,19,15.4725
2004,4,20,15.3396
2004,4,21,15.3047
2004,4,22,15.1340
2004,4,23,14.8555
2004,4,24,14.5182
2004,4,25,14.2847
2004,4,26,14.0641
2004,4,27,13.8109
2004,4,28,13.4942
2004,4,29,13.1384
2004,4,30,12.7823
2004,5,1,12.4228
2004,5,2,12.0565
2004,5,3,11.6787
2004,5,4,11.3564
2004,5,5,11.1399
2004,5,6,11.0811
2004,5,7,11.2921
2004,5,8,11.4872
2004,5,9,11.6304
2004,5,10,11.6877
2004,5,11,11.6739
2004,5,12,11.5754
2004,5,13,11.4640
2004,5,14,11.4665
2004,5,15,11.3942
2004,5,16,11.2698
2004,5,17,11.0936
2004,5,18,10.8882
2004,5,19,10.6175
2004,5,20,10.3162
2004,5,21,9.92679
2004,5,22,9.52929
2004,5,23,9.18862
2004,5,24,8.91147
2004,5,25,8.66363
2004,5,26,8.39454
2004,5,27,8.10419
2004,5,28,7.85457
2004,5,29,7.62776
2004,5,30,7.39938
2004,5,31,7.14149
2004,6,1,6.89679
2004,6,2,6.69772
2004,6,3,6.48881
2004,6,4,6.33536
2004,6,5,6.18192
2004,6,6,6.06605
2004,6,7,5.94861
2004,6,8,5.80993
2004,6,9,5.68757
2004,6,10,5.53413
2004,6,11,5.36279
2004,6,12,5.21784
2004,6,13,5.10646
2004,6,14,5.08926
2004,6,15,5.09130
2004,6,16,5.07476
2004,6,17,5.05777
2004,6,18,5.04883
2004,6,19,5.00522
2004,6,20,5.00097
2004,6,21,5.02469
2004,6,22,5.12065
2004,6,23,5.20812
2004,6,24,5.29222
2004,6,25,5.35486
2004,6,26,5.36472
2004,6,27,5.37144
2004,6,28,5.34885
2004,6,29,5.33924
2004,6,30,5.49627
2004,7,1,5.66000
2004,7,2,5.79131
2004,7,3,5.94543
2004,7,4,6.07965
2004,7,5,6.13870
2004,7,6,6.17494
2004,7,7,6.18165
2004,7,8,6.14229
2004,7,9,6.11992
2004,7,10,6.06803
2004,7,11,6.02553
2004,7,12,5.97319
2004,7,13,5.92264
2004,7,14,5.86537
2004,7,15,5.82287
2004,7,16,5.78685
2004,7,17,5.69850
2004,7,18,5.62290
2004,7,19,5.53745
2004,7,20,5.42113
2004,7,21,5.32606
2004,7,22,5.21623
2004,7,23,5.11289
2004,7,24,4.99970
2004,7,25,4.89815
2004,7,26,4.80464
2004,7,27,4.72098
2004,7,28,4.65209
2004,7,29,4.59147
2004,7,30,4.53968
2004,7,31,4.48298
2004,8,1,4.40915
2004,8,2,4.36956
2004,8,3,4.32996
2004,8,4,4.32325
2004,8,5,4.35231
2004,8,6,4.38473
2004,8,7,4.41537
2004,8,8,4.47889
2004,8,9,4.57373
2004,8,10,4.70121
2004,8,11,4.82087
2004,8,12,4.94031
2004,8,13,5.01971
2004,8,14,5.10068
2004,8,15,5.26474
2004,8,16,5.41069
2004,8,17,5.52163
2004,8,18,5.59007
2004,8,19,5.62586
2004,8,20,5.61557
2004,8,21,5.59902
2004,8,22,5.62945
2004,8,23,5.69254
2004,8,24,5.74756
2004,8,25,5.78962
2004,8,26,5.84151
2004,8,27,5.98668
2004,8,28,6.13185
2004,8,29,6.20700
2004,8,30,6.28887
2004,8,31,6.32487
2004,9,1,6.33964
2004,9,2,6.36581
2004,9,3,6.38706
2004,9,4,6.37745
2004,9,5,6.39042
2004,9,6,6.37410
2004,9,7,6.33652
2004,9,8,6.28754
2004,9,9,6.23028
2004,9,10,6.16653
2004,9,11,6.08959
2004,9,12,6.01109
2004,9,13,5.92922
2004,9,14,5.83103
2004,9,15,5.74425
2004,9,16,5.66731
2004,9,17,5.60826
2004,9,18,5.54273
2004,9,19,5.48369
2004,9,20,5.41815
2004,9,21,5.35911
2004,9,22,5.31326
2004,9,23,5.29022
2004,9,24,5.37141
2004,9,25,6.06568
2004,9,26,6.88117
2004,9,27,7.43764
2004,9,28,7.79036
2004,9,29,7.98830
2004,9,30,8.10953
2004,10,1,8.14263
2004,10,2,8.23300
2004,10,3,8.41148
2004,10,4,8.56223
2004,10,5,8.66891
2004,10,6,8.70358
2004,10,7,8.69105
2004,10,8,8.66511
2004,10,9,8.63603
2004,10,10,8.67720
2004,10,11,9.19415
2004,10,12,10.0048
2004,10,13,10.6135
2004,10,14,11.0054
2004,10,15,11.2733
2004,10,16,11.7561
2004,10,17,12.8396
2004,10,18,14.5229
2004,10,19,15.7303
2004,10,20,16.3832
2004,10,21,16.6473
2004,10,22,16.6784
2004,10,23,16.6476
2004,10,24,16.5908
2004,10,25,16.4682
2004,10,26,16.2644
2004,10,27,15.9949
2004,10,28,15.6835
2004,10,29,15.3507
2004,10,30,15.0371
2004,10,31,14.8305
2004,11,1,14.9196
2004,11,2,15.0783
2004,11,3,15.1171
2004,11,4,15.0211
2004,11,5,14.8456
2004,11,6,14.6344
2004,11,7,14.4199
2004,11,8,14.2334
2004,11,9,14.0567
2004,11,10,13.8769
2004,11,11,14.1053
2004,11,12,14.8198
2004,11,13,15.4388
2004,11,14,16.2013
2004,11,15,16.8443
2004,11,16,17.1126
2004,11,17,17.1492
2004,11,18,17.0358
2004,11,19,16.8374
2004,11,20,16.5687
2004,11,21,16.2642
2004,11,22,15.9271
2004,11,23,15.5636
2004,11,24,15.1664
2004,11,25,14.7490
2004,11,26,14.3512
2004,11,27,13.9403
2004,11,28,13.5424
2004,11,29,13.1543
2004,11,30,12.7872
2004,12,1,12.5698
2004,12,2,12.5591
2004,12,3,12.6202
2004,12,4,12.6529
2004,12,5,12.6401
2004,12,6,12.6120
2004,12,7,12.6198
2004,12,8,12.6110
2004,12,9,12.5654
2004,12,10,12.4869
2004,12,11,12.3726
2004,12,12,12.2321
2004,12,13,12.0706
2004,12,14,11.8912
2004,12,15,11.6970
2004,12,16,11.4980
2004,12,17,11.4821
2004,12,18,11.0770
2004,12,19,10.8846
2004,12,20,10.6889
2004,12,21,10.4833
2004,12,22,10.2811
2004,12,23,10.0820
2004,12,24,9.87490
2004,12,25,9.68075
2004,12,26,9.50449
2004,12,27,9.77541
2004,12,28,11.0670
2004,12,29,12.5047
2004,12,30,13.4464
2004,12,31,13.9741
2005,1,1,14.2199
2005,1,2,14.2828
2005,1,3,14.2410
2005,1,4,14.1568
2005,1,5,14.0074
2005,1,6,13.8188
2005,1,7,13.6007
2005,1,8,13.3600
2005,1,9,13.1028
2005,1,10,12.8258
2005,1,11,12.5458
2005,1,12,12.2590
2005,1,13,11.9790
2005,1,14,11.7052
2005,1,15,11.4672
2005,1,16,11.2323
2005,1,17,11.0187
2005,1,18,10.8050
2005,1,19,10.6013
2005,1,20,10.3957
2005,1,21,10.2015
2005,1,22,10.0123
